study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,study_environment_Moderate,study_environment_Noisy,study_environment_Quiet,parental_education_Bachelor,parental_education_High School,parental_education_Master,parental_education_PhD,family_income_High,family_income_Low,family_income_Medium,grade_category_A,grade_category_B,grade_category_C,grade_category_D,grade_category_F,tutoring_Yes,pass_fail_Pass,gender_Male,internet_access_Yes
1.39,97.5,6.13,3.8,94.3,74.0,2,39.3,46.4,51.1,49.9,45.6,1.85,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True
2.92,75.1,7.11,1.8,69.8,52.8,4,41.0,46.9,37.9,54.3,47.4,1.58,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True
2.78,100.0,8.11,2.6,84.9,64.4,1,57.0,44.6,43.6,56.0,52.5,1.9,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
1.71,76.4,5.9,2.3,83.8,81.3,0,39.1,34.6,42.5,24.4,33.4,0.84,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True
4.05,83.2,6.51,0.0,92.5,64.1,1,56.4,55.4,55.5,62.2,56.6,2.21,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True
2.89,88.7,5.62,1.7,82.7,91.1,2,61.2,71.0,70.2,56.6,64.6,2.21,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True
2.84,63.7,7.84,2.5,70.0,69.4,2,23.3,34.1,45.1,33.6,33.4,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2.01,100.0,7.21,1.2,88.4,88.1,3,74.2,68.6,74.0,74.9,72.9,2.9,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True
2.56,81.1,8.17,2.3,88.5,65.9,1,60.8,55.6,54.8,52.3,57.9,2.26,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True
1.77,76.6,7.84,4.5,66.0,68.4,2,18.2,32.8,20.9,31.4,22.4,0.84,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4.04,73.3,6.74,3.9,45.4,87.3,0,57.4,59.4,44.0,42.5,51.1,2.13,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
4.24,88.6,7.41,0.0,88.9,67.3,1,68.1,39.3,39.0,51.3,48.8,1.83,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
5.02,87.9,7.42,3.6,85.6,75.6,2,71.9,52.7,66.3,61.2,63.3,2.63,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False
3.52,73.7,7.73,3.3,86.5,63.6,4,53.6,42.0,45.7,71.4,52.4,2.11,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
2.59,71.3,8.47,2.4,99.8,35.6,1,36.2,43.5,44.1,45.1,42.1,1.85,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
2.44,95.6,5.91,0.0,93.1,61.0,2,47.7,56.3,53.1,51.2,48.2,1.56,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
3.59,78.4,5.12,3.7,99.4,91.9,1,53.1,60.2,63.4,46.2,52.1,2.28,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
3.24,67.8,5.95,1.9,91.7,75.0,1,48.2,58.1,47.6,49.3,51.9,2.49,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
2.79,83.5,7.47,2.8,82.2,83.4,1,47.0,53.5,42.4,49.7,47.3,1.55,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False
2.69,81.0,7.41,1.0,61.6,83.9,3,48.0,50.1,58.4,57.1,56.6,2.3,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True
4.41,100.0,6.43,1.4,100.0,81.7,1,90.9,92.9,96.5,81.0,93.9,3.87,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
2.48,79.8,6.73,3.9,76.9,93.9,0,28.5,30.8,36.5,32.2,29.9,1.03,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
4.62,81.9,6.17,4.9,70.9,65.2,3,57.5,53.3,52.6,67.9,59.7,2.41,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True
3.22,87.2,6.89,1.9,89.6,92.3,6,48.4,64.4,61.6,66.6,61.5,2.44,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,True
2.56,79.3,6.31,4.8,52.5,80.1,2,35.6,27.8,28.7,39.1,35.2,1.4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True
2.06,89.4,8.64,1.9,68.9,76.7,3,9.9,40.1,28.9,37.7,29.4,0.95,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
2.81,74.8,8.32,1.8,70.6,39.2,0,43.5,42.7,46.8,45.1,43.8,1.49,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True
3.6,82.6,7.72,0.4,70.1,76.0,4,61.7,61.4,62.6,69.9,60.4,2.18,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True
2.55,89.1,7.03,3.2,100.0,83.8,1,69.6,80.6,66.6,60.2,70.2,3.21,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True
4.02,96.4,8.14,2.2,78.8,73.5,2,53.0,46.2,39.2,53.2,48.8,2.05,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2.49,79.1,7.1,2.3,70.4,88.8,3,46.0,63.0,52.7,54.9,51.8,2.07,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True
2.85,79.0,7.16,1.9,79.3,89.4,2,69.2,63.1,55.1,56.6,62.1,2.42,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
1.46,100.0,5.27,1.0,92.8,65.8,4,46.1,53.5,51.3,55.1,48.3,2.1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
3.67,79.5,7.26,3.4,51.4,71.6,1,46.2,34.5,38.0,26.4,36.8,1.7,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
2.68,84.4,5.71,2.4,81.7,66.0,1,49.1,49.5,45.6,55.5,51.5,2.46,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True,True
4.89,100.0,6.6,3.7,73.2,63.7,1,69.1,72.2,66.2,61.8,63.8,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
3.85,85.7,7.17,1.1,84.0,71.5,2,49.9,49.2,57.4,54.2,52.2,2.52,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
3.1,82.5,6.1,2.9,62.8,73.5,1,63.7,44.5,51.4,44.9,48.2,1.35,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
4.47,83.3,7.48,5.7,77.3,38.6,1,40.8,39.4,30.7,36.6,38.0,1.49,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
3.49,77.6,8.05,1.4,78.0,69.4,3,48.2,66.0,44.1,53.1,53.2,2.24,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
4.21,89.5,6.12,1.8,60.9,76.1,2,67.2,45.0,58.1,63.1,60.2,2.32,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True
1.97,75.8,7.12,1.8,100.0,71.9,2,46.9,48.7,37.0,52.4,46.9,1.82,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True
3.55,92.8,5.75,0.9,86.2,68.9,2,54.6,38.5,49.1,49.1,49.4,2.08,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
3.6,85.2,5.83,5.0,93.8,54.8,2,34.5,51.0,38.9,47.5,46.2,1.88,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1.15,87.4,7.31,0.0,74.7,50.4,2,45.5,45.8,41.5,42.6,42.9,1.31,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
4.81,100.0,7.71,0.7,83.2,62.0,4,56.9,59.0,56.5,69.9,58.1,2.3,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
1.61,70.5,5.49,3.2,62.0,42.8,4,19.8,18.3,22.5,16.3,20.6,0.91,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
1.44,85.2,9.05,1.4,70.4,69.4,4,43.7,35.4,34.6,47.4,41.6,1.93,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
0.5,91.4,6.5,2.5,66.5,57.4,1,41.0,35.7,35.1,36.2,35.4,1.48,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True
3.57,78.8,7.21,2.5,84.4,73.0,2,42.4,53.5,43.2,35.6,43.2,1.87,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False
1.03,94.5,6.47,3.2,100.0,61.6,0,46.4,60.6,63.8,60.2,60.5,2.3,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True
2.38,79.6,6.72,2.6,93.6,40.8,2,42.4,40.3,48.2,36.3,43.3,1.85,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
4.01,87.9,8.52,1.9,100.0,55.3,3,56.3,62.3,62.6,68.9,66.0,2.48,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True
3.23,83.8,8.51,2.7,91.9,72.8,2,53.0,48.3,56.2,58.3,50.1,2.02,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
2.25,86.6,5.35,2.2,86.3,81.7,0,41.5,34.7,51.2,44.0,43.2,2.01,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True
1.09,85.7,6.44,5.0,66.2,65.9,4,32.7,15.3,25.2,41.7,26.0,0.94,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2.87,84.7,9.95,1.6,84.8,73.8,0,59.2,46.9,42.8,38.5,51.2,1.76,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True
4.03,80.3,6.57,3.3,72.9,67.2,1,43.6,45.2,39.7,45.0,48.6,1.86,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True
3.84,78.4,7.42,3.9,92.5,66.8,2,46.5,47.0,52.6,54.6,47.7,1.97,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
5.14,88.2,8.14,0.5,59.6,57.8,0,61.4,74.8,75.8,66.7,69.9,3.28,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True
2.22,85.5,7.85,0.8,78.4,69.5,2,52.2,39.2,30.9,42.2,42.0,2.05,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True
1.42,78.1,4.18,5.4,80.3,60.8,1,34.2,17.1,25.4,16.8,21.8,0.99,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
3.37,88.4,7.33,1.5,100.0,90.7,2,83.2,71.8,92.9,87.8,86.3,3.39,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True
3.25,80.4,8.75,2.5,64.7,59.9,1,58.5,67.2,57.6,46.5,55.6,2.16,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
2.99,100.0,7.03,2.2,97.5,72.6,2,45.4,61.6,42.7,58.5,52.0,2.07,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
2.1,100.0,5.96,2.4,92.4,54.0,2,38.2,41.3,34.6,42.3,39.4,1.62,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.5,98.9,5.98,1.9,76.2,67.0,1,42.7,34.0,26.2,46.7,35.9,1.43,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
1.79,98.3,6.8,2.7,86.1,54.8,3,26.3,35.2,39.2,37.2,33.2,1.78,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
3.67,93.1,7.68,1.3,76.3,61.5,1,36.4,51.6,49.0,60.6,45.4,1.99,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True
3.34,82.9,9.89,2.2,80.2,84.6,2,63.0,72.8,74.8,67.9,68.5,2.35,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
4.16,66.0,6.71,0.0,91.3,69.3,1,73.4,80.9,88.8,73.7,77.7,3.1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
3.41,74.7,7.56,2.3,100.0,82.4,2,48.9,59.8,55.8,43.1,50.5,1.73,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3.88,78.2,5.46,3.0,94.5,66.8,5,63.2,54.7,59.7,64.5,59.0,2.37,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True
3.92,97.1,5.32,3.9,83.7,81.0,2,35.0,27.8,35.6,28.9,30.9,1.64,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
3.02,87.6,6.5,4.2,100.0,82.3,2,46.2,46.1,66.7,52.0,50.9,2.23,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True
3.03,78.4,7.45,1.9,58.7,80.7,2,36.3,30.9,46.3,28.8,37.4,1.23,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True
0.5,66.5,6.91,3.8,73.9,84.3,5,18.1,23.7,54.8,41.7,33.9,1.3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True
2.21,100.0,7.05,0.8,81.0,77.3,0,59.1,58.0,62.4,53.5,60.9,2.75,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
2.26,90.3,6.73,1.7,64.4,63.6,1,43.1,32.6,40.8,44.0,42.1,1.78,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True
2.87,94.1,6.97,4.9,71.9,48.8,3,39.1,47.5,17.8,36.3,39.0,1.32,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1.88,79.6,6.71,2.8,55.2,58.6,1,27.7,24.6,19.6,30.1,26.2,0.94,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
4.13,83.6,5.65,2.8,60.8,75.9,1,67.9,50.7,52.9,60.8,57.9,2.56,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
1.94,81.6,5.51,2.2,76.3,86.7,5,53.5,39.3,39.6,33.0,39.5,1.74,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
4.32,85.6,8.36,5.3,65.9,77.3,4,38.0,38.7,38.0,48.0,40.9,1.22,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1.85,100.0,6.18,3.3,86.3,65.3,2,28.6,38.1,35.3,40.1,33.8,1.42,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True
2.28,73.0,6.76,4.7,84.0,63.6,0,56.6,50.4,41.1,51.3,45.9,1.97,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True
2.18,84.6,8.19,1.6,85.4,70.5,2,51.7,55.9,61.0,57.4,57.7,2.64,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True
2.4,88.6,6.73,1.0,72.4,79.1,1,36.7,58.6,41.4,53.9,48.9,2.23,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
4.41,83.8,7.88,1.4,96.2,70.5,0,62.5,62.3,56.9,57.5,61.6,2.84,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True
2.61,95.0,6.11,3.4,87.5,62.5,0,40.6,59.7,57.2,62.1,51.5,1.68,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
2.64,67.6,8.56,5.0,83.4,57.3,0,44.3,36.5,39.6,42.4,43.5,1.94,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2.11,100.0,7.23,3.6,83.5,59.3,0,40.2,54.0,32.5,47.8,43.0,2.5,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2.69,71.3,6.97,3.8,76.9,59.6,3,43.7,40.1,48.1,25.2,39.4,1.7,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
3.26,73.7,6.84,2.8,99.8,69.0,0,39.1,35.5,42.6,42.2,38.7,1.57,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
2.74,80.5,7.77,0.6,97.1,57.9,2,53.3,49.7,46.8,49.0,48.5,1.89,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True
2.82,78.5,7.24,5.5,74.5,61.6,1,24.2,16.6,31.9,32.5,25.9,1.33,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True
4.22,89.2,4.0,3.5,82.5,80.3,3,44.2,52.5,41.3,51.3,46.6,2.01,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
3.33,88.1,6.55,3.3,74.1,78.8,1,43.8,38.0,48.0,53.6,44.7,2.14,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1.62,86.1,7.32,3.8,100.0,95.4,4,55.5,42.9,45.3,57.6,54.0,2.68,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
2.9,70.8,6.03,0.0,76.2,75.1,5,57.0,54.1,61.6,47.3,54.9,2.25,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
2.35,83.6,6.5,1.7,97.9,48.9,4,55.1,39.9,36.2,37.0,40.5,1.75,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
3.63,85.2,6.61,3.4,100.0,46.9,1,30.8,46.9,48.5,37.1,39.1,1.52,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True
3.12,97.3,8.59,2.3,84.8,71.9,1,57.8,61.7,59.2,54.4,55.7,2.36,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
4.36,87.0,7.6,2.4,53.9,69.3,1,53.5,41.7,55.5,42.6,49.1,2.24,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True
2.11,88.8,7.33,4.4,100.0,66.2,1,43.6,52.8,42.1,60.2,45.8,1.78,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
2.77,100.0,5.83,2.7,72.3,52.3,1,49.2,43.2,43.1,47.0,48.2,2.19,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1.72,73.4,6.32,6.1,69.7,55.6,1,28.5,19.1,31.0,30.7,24.6,0.85,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2.95,81.1,7.85,2.4,100.0,86.1,3,54.9,50.0,54.7,56.1,50.3,2.01,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True
1.16,73.6,7.66,3.7,60.5,85.3,2,56.1,56.3,47.3,38.4,49.8,2.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
3.39,100.0,5.58,3.2,100.0,74.0,1,53.3,48.2,59.9,57.1,55.1,2.37,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True
2.93,100.0,8.4,1.6,76.6,79.4,2,58.5,63.7,74.4,67.2,65.3,2.68,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True
